userid,date,age,gender,metropolitan_area,device_type,active
4eeb86a3f154b,12/16/15,18,M,Houston,Tablet,0
4ea7f8ec9a73b,10/26/15,28,F,Birmingham,Mobile,0
4f77d49a0c13b,3/31/16,23,F,Houston,Mobile,0
4f524125cee69,3/3/16,37,F,Houston,Mobile,0
4e494ea325460,8/15/15,18,F,Houston,Mobile,0
4eb4a74f2658b,11/4/15,41,F,Houston,Mobile,0
4f39a9865a04c,2/13/16,32,F,Houston,Mobile,0
4ed41aa776ed0,11/28/15,34,F,Birmingham,Tablet,0
4ed9c47da7df8,12/2/15,58,F,Mobile,Mobile,0
4f29778f784bb,2/2/16,18,F,Houston,Mobile,0
4f0dc4119e35a,1/11/16,31,F,Houston,Tablet,0
4e55723716b7f,8/24/15,21,F,Houston,Mobile,0
4f3802eb67540,2/12/16,51,F,Tampa,Tablet,0
4f2af3f746f75,2/2/16,34,F,Birmingham,Tablet,0
4ee1437626620,12/8/15,35,M,Houston,Mobile,0
4f0c7363b2559,1/10/16,34,F,Birmingham,Mobile,0
4f54d4eff342b,3/5/16,30,F,Austin,Mobile,0
4f15ebda8e87e,1/17/16,34,F,Birmingham,Tablet,0
4ee7a44e78c36,12/13/15,50,M,Houston,Tablet,0
4f18e3d6046d3,1/19/16,27,F,Birmingham,Mobile,0
4f16ae378039f,1/18/16,18,M,Houston,Mobile,0
4ebc7bf8022d3,11/10/15,41,F,Houston,Mobile,0
4e64f473f3686,9/5/15,38,F,Detroit,Tablet,0
4ec59d4ae7ce7,11/17/15,21,F,Tampa,Mobile,0
4ed13add5ccbf,11/26/15,48,F,Detroit,Mobile,0
4f239c1344096,1/27/16,19,F,Birmingham,Tablet,0
4eb86e2caf195,11/7/15,21,F,Houston,Tablet,0
4f5895eeec2ed,3/8/16,36,F,Austin,Tablet,0
4e83892ebdea1,9/28/15,29,M,Tampa,Mobile,0
4f2eabd0aeb99,2/5/16,21,F,Birmingham,Mobile,0
4f05213f9ea9f,1/4/16,26,F,Detroit,Mobile,0
4e808d8a2dbdd,9/26/15,48,M,Detroit,Tablet,0
4e7ee5f39aecd,9/25/15,25,M,Birmingham,Mobile,0
4f30925042493,2/6/16,18,M,Houston,Mobile,0
4f319361c0ee3,2/7/16,28,F,Birmingham,Mobile,0
4f52bdd54085b,3/3/16,44,F,Houston,Tablet,0
4efbe7492aa34,12/28/15,40,F,Birmingham,Tablet,0
4f6696ad1683b,3/18/16,24,F,Houston,Tablet,0
4e81e57d722a2,9/27/15,40,F,Houston,Mobile,0
4ea04974ab0e6,10/20/15,33,F,Tampa,Mobile,0
4e77a2769193c,9/19/15,25,F,Detroit,Tablet,0
4e558c062d795,8/24/15,25,F,Detroit,Mobile,0
4e90abb15ff39,10/8/15,27,F,Tampa,Tablet,0
4ebbf563788c8,11/10/15,32,F,Tampa,Mobile,0
4efe6adb9c329,12/30/15,46,F,Houston,Mobile,0
4ee0f5671d8cf,12/8/15,28,F,Birmingham,Tablet,0
4f60f9ffd05ca,3/14/16,26,F,Mobile,Desktop,0
4f22d8c8419ec,1/27/16,18,F,Birmingham,Mobile,0
4e95ef6fa9601,10/12/15,37,F,Detroit,Mobile,0
4f15f2d634722,1/17/16,19,F,Houston,Mobile,0
4f22c43b4e5ef,1/27/16,18,F,Houston,Mobile,0
4e4cad064bf43,8/17/15,18,M,Houston,Tablet,0
4f6b91fba296d,3/22/16,23,F,Birmingham,Tablet,0
4edbfa6845414,12/4/15,37,F,Birmingham,Tablet,0
4eb160d6a65cb,11/2/15,19,F,Birmingham,Mobile,0
4f73b7a96c85b,3/28/16,53,F,Mobile,Desktop,0
4eaf27ed704bd,11/1/15,28,M,Birmingham,Tablet,0
4f26e6da52f23,2/1/16,45,F,Austin,Tablet,0
4efb84437c727,12/29/15,35,F,Houston,Tablet,0
4f54396ca678a,3/4/16,19,F,Houston,Mobile,0
4f66001f4ccac,3/18/16,38,M,Austin,Mobile,0
4f4a217af26e0,2/26/16,23,M,Houston,Mobile,0
4f0b7b816d19f,1/9/16,20,F,Tampa,Mobile,0
4e8e8e3c0aee7,10/6/15,29,F,Tampa,Mobile,0
4f710db561f33,3/26/16,26,F,Birmingham,Tablet,0
4f445b2f108a3,2/21/16,25,F,Birmingham,Mobile,0
4e6a674d88343,9/9/15,27,F,Houston,Tablet,0
4eeebe3b837c6,12/18/15,31,F,Detroit,Mobile,0
4f6d722fd2341,3/24/16,22,M,Houston,Mobile,0
4ec83637d59e6,11/19/15,18,M,Houston,Mobile,0
4e9db447735c5,10/18/15,39,F,Detroit,Mobile,0
4f3349ca6499d,2/8/16,42,F,Tampa,Mobile,0
4ea9a708cee55,10/27/15,49,F,Houston,Mobile,0
4f14bf5caaeba,1/16/16,53,F,Mobile,Tablet,0
4e4a02139ab2d,8/15/15,26,F,Houston,Mobile,0
4f3b1a2b60d22,3/14/16,21,F,Houston,Tablet,0
4ef38099386f5,12/22/15,23,F,Birmingham,Mobile,0
4e92033129a2b,10/9/15,46,F,Houston,Mobile,0
4eaf614a2f1d2,11/1/15,44,M,Birmingham,Tablet,0
4ecd689ac7118,11/23/15,33,F,Houston,Tablet,0
4ee651a65a878,12/12/15,21,F,Houston,Tablet,0
4ea01c38ef0eb,10/20/15,27,M,Mobile,Mobile,0
4e98705402aa5,10/14/15,21,F,Houston,Tablet,0
4f09ec9b1b732,1/8/16,24,F,Houston,Mobile,0
4ed67cc065862,11/30/15,28,F,Houston,Mobile,0
4f2b31bfb22d5,2/2/16,27,M,Detroit,Tablet,0
4f2d300ac8285,2/4/16,53,F,Houston,Mobile,0
4e698bae41a86,9/8/15,37,F,Austin,Tablet,0
4f50220e93c7d,3/1/16,24,F,Birmingham,Mobile,0
4ed535ad25f11,11/29/15,23,F,Birmingham,Mobile,0
4ebef64749df9,11/12/15,24,F,Birmingham,Mobile,0
4f4ef12f27e73,2/29/16,20,M,Houston,Mobile,0
4eb74252e3d6f,11/6/15,24,F,Mobile,Desktop,0
4e71a03c84357,9/15/15,64,M,Birmingham,Mobile,0
4edac14124de9,12/3/15,18,F,Houston,Tablet,0
4f1a0bf4d88c3,1/20/16,21,F,Houston,Tablet,0
4f0d8e0ea52eb,1/11/16,24,M,Detroit,Tablet,0
4f46cb9195a22,2/23/16,48,F,Tampa,Mobile,0
4f5ad99eacbfd,3/9/16,19,F,Houston,Tablet,0
4e6f6aa9b530b,9/13/15,23,F,Houston,Tablet,0
4f6b4ceb25fa9,3/22/16,29,F,Austin,Mobile,0
4eac974fea756,11/1/15,29,F,Birmingham,Mobile,0
4ef25e9e87a80,12/21/15,27,F,Tampa,Mobile,0
4ede6d5ea69e7,12/6/15,28,F,Detroit,Mobile,0
4f14c876d5c2a,1/16/16,37,F,Mobile,Desktop,0
4e87eea21187d,10/1/15,30,M,Birmingham,Mobile,0
4edd5b300e6b6,12/5/15,18,F,Houston,Tablet,0
4ee523bb80cb2,2/2/16,21,F,Houston,Mobile,0
4ee59f6bf2eaf,12/11/15,20,F,Birmingham,Mobile,0
4edd61e3bbbd0,12/5/15,45,F,Charlotte,Desktop,0
4f2dbbfea9cb7,2/4/16,18,M,Houston,Mobile,0
4f281728a5bb4,2/1/16,29,F,Houston,Mobile,0
4f3c2ff79a135,2/15/16,42,F,Houston,Tablet,0
4f07b1708579a,1/6/16,18,F,Birmingham,Mobile,0
4f0e45f324111,1/11/16,36,F,Mobile,Desktop,0
4e456a7942394,8/12/15,19,F,Birmingham,Tablet,0
4f1f0779620e2,1/24/16,18,F,Birmingham,Mobile,0
4f2951618d33c,2/1/16,19,F,Houston,Mobile,0
4e8f1166f3fa1,10/7/15,28,F,Austin,Mobile,0
4f6f5d047e283,3/25/16,45,F,Mobile,Desktop,0
4ef2d01f97e63,12/21/15,21,F,Detroit,Tablet,0
4ead06452891f,11/21/15,62,M,Tampa,Mobile,0
4ee65211bb38d,2/21/16,20,F,Birmingham,Mobile,0
4edd81b179712,12/5/15,20,F,Houston,Mobile,0
4e47521f073ce,8/13/15,18,M,Houston,Mobile,0
4ec4a592c3a5c,11/16/15,40,F,Birmingham,Mobile,0
4f369fa272e92,2/11/16,19,F,Houston,Mobile,0
4f15a6a082a30,1/17/16,40,M,Houston,Tablet,0
4ee0079ceb3a0,12/7/15,45,F,Houston,Mobile,0
4eb4196aa2ec0,11/4/15,18,F,Austin,Mobile,0
4e9e09d5cdc67,10/18/15,31,F,Houston,Mobile,0
4f1acf963973c,1/21/16,20,M,Birmingham,Mobile,0
4e81314777dc5,9/26/15,19,F,Birmingham,Mobile,0
4f7241c896fcc,3/27/16,51,F,Birmingham,Tablet,0
4f66c93558605,3/18/16,29,F,Birmingham,Mobile,0
4eac609cf2922,11/1/15,43,F,Detroit,Mobile,0
4eb17a742673e,11/2/15,28,F,Houston,Tablet,0
4ea588e4507f9,10/24/15,28,F,Charlotte,Mobile,0
4ea81be35ebd0,10/26/15,29,F,Austin,Tablet,0
4f33af9526f9d,2/9/16,42,F,Austin,Tablet,0
4e72b0232a12a,9/15/15,29,F,Mobile,Desktop,0
4f3189f12224d,2/7/16,19,F,Birmingham,Mobile,0
4ed31308c0c8d,11/27/15,42,F,Houston,Tablet,0
4e9d9ccf02e04,10/18/15,28,F,Austin,Tablet,0
4ebaef8ddc7fa,11/9/15,31,M,Houston,Mobile,0
4f2db1c56076d,2/4/16,44,M,Detroit,Tablet,0
4ed7e7a105922,12/1/15,30,M,Tampa,Mobile,0
4f755aef83c47,3/30/16,46,M,Tampa,Mobile,0
4e625fd897a44,9/3/15,32,F,Tampa,Mobile,0
4f2c2e0c10ef7,2/3/16,39,F,Houston,Mobile,0
4f510692124b5,3/2/16,61,M,Birmingham,Tablet,0
4f0626f11a993,1/5/16,27,F,Houston,Mobile,0
4f56be3e83c51,3/6/16,21,F,Houston,Mobile,0
4ef8ed6b753b0,12/26/15,19,F,Birmingham,Mobile,0
4ee7026ca12d3,12/12/15,21,F,Tampa,Tablet,0
4e3a215f58679,8/3/15,19,F,Birmingham,Mobile,0
4ea831f3b73c4,10/26/15,37,M,Tampa,Mobile,0
4f1de9dd8842f,1/23/16,35,F,Houston,Mobile,0
4f1506d9b4026,1/16/16,39,F,Austin,Mobile,0
4f49d5c03bcff,2/25/16,48,F,Austin,Mobile,0
4ed2dcb1c5d39,11/27/15,57,F,Houston,Mobile,0
4ea202c992d66,10/21/15,23,F,Houston,Tablet,0
4ea5bbe64771e,10/24/15,19,F,Tampa,Mobile,0
4f2615cbd9044,2/1/16,25,F,Tampa,Tablet,0
4f328fb59b7c0,2/8/16,34,F,Austin,Tablet,0
4f1dc410a8dae,1/23/16,25,F,Birmingham,Mobile,0
4f1c80d151f9d,1/22/16,42,F,Tampa,Mobile,0
4e56608054c20,8/25/15,29,F,Birmingham,Mobile,0
4f1756266e3c8,1/18/16,29,M,Birmingham,Tablet,0
4f1edd5267635,1/24/16,28,F,Houston,Mobile,0
4ec58143a4104,11/17/15,19,F,Detroit,Tablet,0
4f5b6376cc18c,3/10/16,38,M,Houston,Mobile,0
4f18b9ed53bc7,1/19/16,55,F,Tampa,Mobile,0
4f0b21c121048,1/9/16,48,F,Birmingham,Mobile,0
4f2c5b3dc364b,2/3/16,26,M,Birmingham,Tablet,0
4f10c0938694b,1/13/16,52,F,Tampa,Mobile,0
4ee2d53305b67,12/9/15,29,M,Houston,Mobile,0
4ed79be456b43,12/1/15,34,F,Austin,Mobile,0
4e5861697a4ea,8/26/15,23,M,Charlotte,Desktop,0
4f27572cb913e,2/1/16,28,M,Detroit,Mobile,0
4e388ed57fc20,8/2/15,19,M,Houston,Mobile,0
4eed84d9439a4,12/17/15,24,M,Austin,Tablet,0
4f63ae659a698,3/16/16,23,F,Houston,Mobile,0
4eb1dd2c57cc6,11/2/15,43,F,Austin,Tablet,0
4f2241cf59d98,1/26/16,20,F,Birmingham,Mobile,0
4ea81d8149dd5,10/26/15,43,F,Austin,Mobile,0
4eaae9ab034d8,10/28/15,63,F,Mobile,Desktop,0
4f0393a6022b0,1/3/16,25,F,Birmingham,Tablet,0
4e7199b3526af,9/14/15,30,F,Detroit,Mobile,0
4f2adc724be95,2/2/16,58,M,Austin,Mobile,0
4e7f74a00beab,9/25/15,20,F,Austin,Mobile,0
4f67d2f3b09f8,3/19/16,62,F,Tampa,Mobile,0
4ea8475c5359e,10/26/15,26,M,Tampa,Mobile,0
4e3899933def9,8/2/15,32,F,Tampa,Mobile,0
4f7102d8363ed,3/26/16,28,F,Houston,Tablet,0
4eb32a1bc43e1,11/3/15,19,F,Birmingham,Tablet,0
4ee5d94f26992,12/12/15,34,M,Houston,Tablet,0
4f7609079c427,3/30/16,23,F,Birmingham,Mobile,0
4eb8799f932bc,11/7/15,19,F,Houston,Tablet,0
4eba16efe227f,11/8/15,22,F,Birmingham,Tablet,0
4f0b876b74d19,1/9/16,20,F,Houston,Tablet,0
4f3ad02b74ad3,2/14/16,29,F,Tampa,Tablet,0
4f2b57da23c48,2/2/16,36,F,Mobile,Desktop,0
4f2b514dd6f01,2/2/16,18,M,Houston,Mobile,0
4f724268cc7cc,3/27/16,28,F,Birmingham,Tablet,0
4f76510930e0a,3/30/16,25,F,Houston,Tablet,0
4f35f48b12668,2/10/16,19,M,Birmingham,Mobile,0
4ebdd9d87c9bc,11/11/15,29,F,Houston,Mobile,0
4f307677df81f,2/6/16,36,F,Birmingham,Mobile,0
4f526c70b2e4c,3/3/16,29,M,Austin,Mobile,0
4f5bcda8ece10,3/10/16,20,F,Detroit,Tablet,0
4f2ac91be9791,2/2/16,19,F,Birmingham,Mobile,0
4eb16ed127245,11/2/15,40,F,Birmingham,Tablet,0
4eb59c6ed9134,11/5/15,26,F,Birmingham,Mobile,0
4ebc838460722,11/10/15,37,F,Houston,Mobile,0
4ef3bd7300c61,12/22/15,21,F,Houston,Tablet,0
4f4bce25f0c15,2/27/16,31,F,Birmingham,Mobile,0
4eb830c306bac,11/7/15,27,F,Birmingham,Mobile,0
4e5f9e939f067,9/1/15,30,F,Birmingham,Mobile,0
4f0423a6062ea,1/4/16,19,F,Mobile,Desktop,0
4eba8e5a28156,11/9/15,27,F,Mobile,Desktop,0
4eab6ca1d9f28,11/1/15,25,F,Mobile,Mobile,0
4f0a803ad9f38,1/8/16,44,F,Houston,Mobile,0
4e54246e271cc,8/23/15,49,F,Houston,Mobile,0
4ec5d52ae48f5,11/17/15,31,F,Austin,Tablet,0
4e51066020014,8/21/15,19,F,Houston,Mobile,0
4f26b5506cd28,1/30/16,39,F,Tampa,Mobile,0
4f51054c9cf66,3/2/16,39,F,Birmingham,Mobile,0
4e8a6ea75f7d6,10/3/15,43,F,Mobile,Desktop,0
4ee790f12a06b,12/13/15,34,F,Houston,Mobile,0
4ee53b683059f,12/11/15,51,F,Houston,Mobile,0
4eacc1f01179f,11/1/15,19,F,Detroit,Tablet,0
4e78a5c54895e,9/20/15,34,F,Tampa,Mobile,0
4f6a1cf14ff67,3/21/16,28,F,Houston,Tablet,0
4ebc826dbbe65,11/10/15,37,F,Houston,Tablet,0
4f15cf3100d95,1/17/16,24,F,Birmingham,Mobile,0
4f1986ace989a,1/20/16,43,F,Houston,Mobile,0
4e9eccbf830a6,10/19/15,25,F,Houston,Tablet,0
4ec9bc2d9fefc,11/20/15,22,F,Birmingham,Tablet,0
4f0cb7b365643,1/10/16,35,F,Houston,Tablet,0
4ec1ecfca56f1,11/14/15,49,F,Houston,Mobile,0
4f356caae4a0f,2/10/16,30,F,Tampa,Mobile,0
4e853fc112c53,9/29/15,26,F,Houston,Mobile,0
4f5d29261d5c1,3/11/16,40,F,Austin,Mobile,0
4f18bf3b4652d,1/19/16,39,F,Houston,Mobile,0
4f49eb49f1702,2/26/16,49,M,Austin,Tablet,0
4e9739f454dbd,10/13/15,18,F,Houston,Mobile,0
4f2f4423714f5,2/5/16,26,F,Austin,Mobile,0
4f19c5a9c3bd1,1/20/16,31,F,Tampa,Mobile,0
4f0c989517f24,1/10/16,23,F,Houston,Mobile,0
4ed12f4b9c679,11/26/15,31,F,Austin,Mobile,0
4f31695745622,2/7/16,21,M,Houston,Mobile,0
4eb71ac15fe8c,11/6/15,28,M,Houston,Mobile,0
4e7397b8e7689,9/16/15,27,M,Mobile,Desktop,0
4f2cada9d93a4,2/3/16,20,F,Austin,Tablet,0
4f01392cb3b75,1/2/16,20,F,Birmingham,Mobile,0
4e9f488adbfbb,10/19/15,29,F,Houston,Mobile,0
4f5fd3681eb30,3/13/16,36,F,Tampa,Mobile,0
4f60d9700f1ad,3/14/16,40,F,Tampa,Mobile,0
4e8386eb780a2,9/28/15,40,F,Austin,Mobile,0
4edb97b81e3fc,12/4/15,40,F,Austin,Mobile,0
4eb1844aa67eb,11/2/15,45,M,Houston,Tablet,0
4f6ab16f62f3f,3/21/16,28,M,Detroit,Mobile,0
4ee7e3319754b,12/13/15,43,F,Birmingham,Mobile,0
4e40b6bc36a7b,8/8/15,19,F,Houston,Mobile,0
4f12de62e3904,1/15/16,35,F,Tampa,Mobile,0
4f65f7dfa103e,3/18/16,23,F,Birmingham,Tablet,0
4eb455b23bf1c,11/5/15,27,F,Tampa,Mobile,0
4ecae78e71ef1,11/21/15,64,F,Charlotte,Mobile,0
4f25ec6aca6f3,2/1/16,57,F,Tampa,Mobile,0
4f6a925e0eb41,3/21/16,33,F,Tampa,Mobile,0
4ebec852a7eca,11/12/15,19,F,Detroit,Mobile,0
4ee531dd6df8c,12/11/15,26,F,Mobile,Desktop,0
4e70c77b997ad,9/14/15,43,F,Houston,Tablet,0
4f474d90311b7,2/24/16,35,M,Mobile,Mobile,0
4f2830f1bc270,2/1/16,29,F,Houston,Mobile,0
4f2de2e64e51b,2/4/16,29,F,Birmingham,Tablet,0
4f11e4a11e56e,1/14/16,19,F,Houston,Mobile,0
4e6e3fa309072,9/12/15,22,F,Birmingham,Tablet,0
4ebea2ce76f85,11/12/15,28,F,Mobile,Desktop,0
4efef8a0cf30d,1/3/16,23,M,Austin,Mobile,0
4f65d91294bfa,3/18/16,42,F,Houston,Mobile,0
4f174e4ea5603,1/18/16,27,F,Houston,Mobile,0
4f1cfdfb79adc,1/22/16,35,F,Detroit,Mobile,0
4ecd662e3cee9,11/23/15,48,M,Tampa,Tablet,0
4ec489a5dd480,11/16/15,35,F,Houston,Tablet,0
4f46ee6d5fba8,2/23/16,30,F,Austin,Mobile,0
4ee6ea7ec316e,12/12/15,32,F,Austin,Mobile,0
4f4d072c55451,2/28/16,42,F,Detroit,Mobile,0
4f4142bb4de95,2/19/16,50,F,Tampa,Mobile,0
4ebf70720b76c,11/12/15,31,F,Houston,Tablet,0
4f35604da232e,2/10/16,19,M,Austin,Mobile,0
4ef9dc6b4f018,12/27/15,51,F,Houston,Tablet,0
4e6804d9e8b3d,9/7/15,18,F,Houston,Mobile,0
4ebb3d7eac1da,11/9/15,42,M,Houston,Mobile,0
4ea96aafb823e,10/27/15,18,F,Houston,Tablet,0
4e4ad697e5edc,8/16/15,50,F,Birmingham,Tablet,0
4eab00a7378f0,10/28/15,30,F,Charlotte,Mobile,0
4e591da131766,8/27/15,21,F,Houston,Tablet,0
4f6e839a4525c,3/24/16,33,F,Austin,Tablet,0
4e860203b2add,9/30/15,22,F,Austin,Tablet,0
4ea8b50cc944d,1/12/16,62,F,Detroit,Mobile,0
4f51dc11b385b,3/3/16,41,M,Austin,Mobile,0
4f33fa1bd7807,2/9/16,42,F,Mobile,Desktop,0
4ecd23a7a3431,11/23/15,40,F,Tampa,Mobile,0
4ec2b07da6bc5,11/15/15,29,F,Detroit,Mobile,0
4e70fa24ca5e1,9/14/15,28,M,Austin,Mobile,0
4f0d29eb76c64,1/10/16,27,M,Tampa,Mobile,0
4ebbf06e740e9,11/10/15,35,F,Houston,Tablet,0
4f04b516d04bf,1/4/16,18,F,Birmingham,Mobile,0
4e4aed25e5077,8/16/15,37,F,Mobile,Desktop,0
4ea8aac9ca9c5,10/26/15,28,F,Austin,Mobile,0
4eac90e00f414,11/1/15,43,F,Birmingham,Mobile,0
4f1c5c5c0c349,1/22/16,43,F,Detroit,Mobile,0
4f318cf61bbbe,2/7/16,23,F,Detroit,Tablet,0
4e6e6ff38312e,9/12/15,29,F,Tampa,Mobile,0
4f77c44756ac8,3/31/16,34,F,Tampa,Mobile,0
4ef647d3e6281,12/24/15,32,F,Tampa,Mobile,0
4f6e55a990549,3/24/16,37,F,Houston,Mobile,0
4f4e5b7c208a4,2/29/16,39,F,Austin,Mobile,0
4f31d3a0070af,2/7/16,51,F,Houston,Mobile,0
4ef02e0fac168,12/19/15,29,M,Austin,Mobile,0
4ec7cdc24848a,11/19/15,28,F,Austin,Mobile,0
4f12c61d8f4b0,1/15/16,26,F,Houston,Mobile,0
4ea80cf59c728,10/26/15,40,F,Detroit,Tablet,0
4eb1e18d5eed5,11/2/15,33,F,Austin,Mobile,0
4f1e19e58f27d,1/23/16,18,F,Birmingham,Tablet,0
4ec6f97ce3e4b,11/18/15,32,F,Houston,Mobile,0
4f2e9bafce5fd,2/5/16,23,F,Tampa,Mobile,0
4f0e1cfe42901,1/11/16,27,F,Houston,Mobile,0
4eb81c7c34547,11/7/15,35,F,Houston,Mobile,0
4e84895aa7100,9/29/15,28,F,Tampa,Mobile,0
4e60d9355db49,9/2/15,26,F,Houston,Tablet,0
4f403ae978674,2/18/16,56,M,Houston,Tablet,0
4e3c680bf1f05,8/5/15,22,F,Houston,Tablet,0
4ea5d464e6273,10/24/15,31,F,Austin,Mobile,0
4f5ac6edc5dac,3/9/16,44,F,Houston,Tablet,0
4e9efe975f55d,10/19/15,22,M,Austin,Mobile,0
4e87ddc54b827,10/1/15,41,F,Birmingham,Tablet,0
4f77d63ee148e,3/31/16,31,F,Charlotte,Mobile,0
4f34399b8de8d,2/9/16,44,F,Charlotte,Desktop,0
4e496cb2ab9f4,8/15/15,22,M,Tampa,Mobile,0
4e70257ca55c9,9/13/15,27,F,Tampa,Mobile,0
4f2c9b2d4dc43,2/3/16,18,F,Birmingham,Mobile,0
4f73c3ce87a63,3/28/16,27,F,Detroit,Mobile,0
4e4dd867ef2e9,8/18/15,20,F,Austin,Mobile,0
4ef51121ef678,12/23/15,21,F,Birmingham,Mobile,0
4e792491bb1f0,9/20/15,47,F,Tampa,Mobile,0
4f5ce4c2db582,3/11/16,53,F,Birmingham,Mobile,0
4f1e36a3d419a,1/23/16,21,F,Houston,Mobile,0
4ec8e2cfe083c,11/20/15,31,M,Austin,Tablet,0
4ed93fd8bbb82,12/2/15,23,F,Houston,Mobile,0
4ea827d72a6f6,10/26/15,29,F,Detroit,Mobile,0
4f71fe11814c8,3/27/16,20,F,Birmingham,Mobile,0
4ee4d77e4ed0c,12/11/15,34,F,Mobile,Desktop,0
4ee5637bf0343,12/11/15,21,F,Tampa,Mobile,0
4eb034efcca92,11/1/15,50,F,Birmingham,Mobile,0
4f386951345d3,2/12/16,31,M,Birmingham,Tablet,0
4f4ce82ad0125,2/28/16,24,F,Houston,Tablet,0
4e98f97080b83,10/14/15,39,F,Tampa,Mobile,0
4e712cfd87091,9/14/15,34,F,Houston,Tablet,0
4f3597b78fc5b,2/10/16,31,F,Birmingham,Mobile,0
4f0b57693f4fd,1/9/16,60,F,Tampa,Mobile,0
4efa233313aa3,1/21/16,53,F,Houston,Tablet,0
4ec2742f8f559,11/15/15,23,F,Detroit,Tablet,0
4eada102f144d,11/1/15,43,M,Austin,Mobile,0
4f31d0cf2e7d2,2/7/16,18,F,Houston,Mobile,0
4ed7aa916e84c,12/1/15,34,F,Mobile,Desktop,0
4e5d264566d53,8/30/15,27,F,Birmingham,Tablet,0
4ed01719c6f11,11/25/15,22,F,Houston,Mobile,0
4f22e43c1706f,1/27/16,18,F,Houston,Mobile,0
4ef263dbbfe92,12/21/15,39,F,Detroit,Mobile,0
4f4c037bde420,2/27/16,20,F,Birmingham,Mobile,0
4ea82cf2028f4,10/26/15,18,F,Houston,Tablet,0
4f072c2e39b81,1/6/16,26,F,Austin,Mobile,0
4e796ad13e509,9/20/15,20,F,Birmingham,Mobile,0
4e86038770564,9/30/15,26,F,Houston,Mobile,0
4f1135b247415,1/14/16,18,M,Houston,Mobile,0
4f0900e305313,1/7/16,18,F,Houston,Mobile,0
4eb371e185d9e,11/3/15,50,F,Mobile,Desktop,0
4e5b39f754cf6,8/29/15,22,F,Detroit,Mobile,0
4f2ea95a7c7a9,2/5/16,23,F,Birmingham,Mobile,0
4f03870eeb848,1/3/16,26,F,Mobile,Mobile,0
4f272cc79741b,2/1/16,18,M,Houston,Mobile,0
4f64da0eb6896,3/17/16,27,F,Mobile,Mobile,0
4ed59a5edb4a5,11/29/15,50,F,Tampa,Mobile,0
4f71d3480535d,3/27/16,23,F,Mobile,Desktop,0
4f0a190a2d8bb,1/8/16,31,F,Mobile,Desktop,0
4e7fcc002f498,9/25/15,40,M,Birmingham,Mobile,0
4e60528b8dfed,9/1/15,26,M,Tampa,Mobile,0
4ee91a52ca2ac,12/14/15,24,M,Houston,Mobile,0
4e868b1ae85dc,9/30/15,20,F,Houston,Tablet,0
4efa29bad59ab,12/27/15,46,F,Tampa,Mobile,0
4f6626b492f21,3/18/16,24,F,Mobile,Desktop,0
4e668294d41ba,9/6/15,36,M,Mobile,Desktop,0
4f4f87fbd3465,3/1/16,46,F,Charlotte,Mobile,0
4f35778d50a02,2/10/16,18,M,Houston,Mobile,0
4f108a7e73170,1/13/16,24,F,Birmingham,Tablet,0
4ea047f93cfa0,10/20/15,22,F,Birmingham,Mobile,0
4ec33f823a85e,11/15/15,43,F,Houston,Tablet,0
4e714fb89b382,9/14/15,25,F,Austin,Mobile,0
4ea475dd5de62,10/23/15,20,F,Austin,Mobile,0
4f7762a0621c0,3/31/16,21,F,Tampa,Mobile,0
4f0a694e93b3b,1/8/16,44,F,Mobile,Desktop,0
4f023949ea3b1,1/2/16,48,F,Houston,Mobile,0
4eac471ee716b,11/1/15,28,F,Birmingham,Mobile,0
4eb8de1e795f1,11/7/15,52,F,Austin,Mobile,0
4f16fd1bd7960,1/18/16,20,F,Houston,Mobile,0
4f612d041a721,3/14/16,54,F,Houston,Mobile,0
4f20bce5b5f29,1/25/16,26,F,Houston,Mobile,0
4ec51f460b10c,11/17/15,43,F,Tampa,Tablet,0
4e3c9b5084a91,8/5/15,36,F,Birmingham,Mobile,0
4ea82ba4cc825,12/12/15,46,F,Detroit,Tablet,0
4e4c714da8643,8/17/15,22,F,Birmingham,Mobile,0
4efce03836c92,12/29/15,26,F,Houston,Tablet,0
4e4efacb7afc9,8/19/15,25,F,Mobile,Mobile,0
4ee6a462925b9,12/12/15,40,F,Mobile,Desktop,0
4f3337d050823,2/8/16,34,F,Birmingham,Tablet,0
4ecaebb4c89b0,12/14/15,42,F,Tampa,Mobile,0
4f3020e776c3b,2/6/16,18,F,Houston,Mobile,0
4f28aed7cb679,2/1/16,18,F,Houston,Mobile,0
4f4e6b192f205,2/29/16,24,M,Houston,Mobile,0
4f0c8ac010718,1/10/16,40,F,Mobile,Mobile,0
4f33132d4ab40,2/8/16,22,M,Detroit,Tablet,0
4e70a1d78dfce,9/14/15,31,F,Houston,Mobile,0
4f3893ca92e0c,2/12/16,24,F,Houston,Mobile,0
4e7d22c03b0ce,9/23/15,28,F,Tampa,Mobile,0
4f6b47310a259,3/22/16,28,F,Mobile,Mobile,0
4eaf55f796abe,11/1/15,53,F,Tampa,Tablet,0
4f77e4963886f,3/31/16,23,F,Houston,Tablet,0
4f328b72ea897,2/8/16,37,F,Austin,Tablet,0
4e6a60a0e59f4,9/9/15,21,F,Detroit,Mobile,0
4f493e58607f9,2/25/16,32,F,Detroit,Mobile,0
4f0e34dbe7134,1/11/16,44,F,Austin,Mobile,0
4f384f56cb34f,2/12/16,18,F,Houston,Mobile,0
